Wall time,Step,Value
1690119337.311524,4096,0.7877224087715149
1690119339.913634,8192,1.7462332248687744
1690119342.2841556,12288,3.8252816200256348
1690119344.83399,16384,5.941506385803223
1690119347.356697,20480,7.0874786376953125
1690119349.8959498,24576,7.108374118804932
1690119352.4731874,28672,11.712458610534668
1690119355.0809863,32768,9.93720817565918
1690119357.7030382,36864,10.602657318115234
1690119360.222975,40960,12.983172416687012
1690119362.7354155,45056,9.29432201385498
1690119365.3267794,49152,20.650819778442383
1690119367.8291337,53248,15.408703804016113
1690119370.4756894,57344,29.130840301513672
1690119372.9761295,61440,21.846532821655273
1690119375.594121,65536,35.838096618652344
1690119378.1738904,69632,32.7950325012207
1690119380.5778143,73728,27.434587478637695
1690119383.199181,77824,38.27614974975586
1690119385.7666256,81920,39.7331657409668
1690119388.3072124,86016,40.479034423828125
1690119390.9241307,90112,43.989200592041016
1690119393.4105487,94208,40.560577392578125
1690119396.1353116,98304,58.058135986328125
1690119398.6935725,102400,53.74192428588867
1690119401.2693343,106496,49.926143646240234
1690119403.8024626,110592,71.33750915527344
1690119406.4049697,114688,64.10018920898438
1690119408.9690726,118784,70.39155578613281
1690119411.3993187,122880,63.07265090942383
1690119414.036877,126976,74.83224487304688
1690119416.470488,131072,101.80186462402344
1690119419.0144458,135168,90.07757568359375
1690119421.5247443,139264,112.19424438476562
1690119424.2069545,143360,128.07379150390625
1690119426.6849425,147456,133.7702178955078
1690119429.3588185,151552,124.17096710205078
1690119431.9339554,155648,147.27993774414062
1690119434.5600727,159744,171.04806518554688
1690119437.0946434,163840,166.34861755371094
1690119439.6926284,167936,167.6263885498047
1690119442.3407917,172032,174.22882080078125
1690119444.8675194,176128,161.14735412597656
1690119447.515587,180224,153.65606689453125
1690119450.1562028,184320,182.5164794921875
1690119452.7568398,188416,217.2040252685547
1690119455.418967,192512,200.71234130859375
1690119458.0333984,196608,222.7862091064453
1690119460.6200442,200704,190.8363494873047
1690119463.1576962,204800,194.20306396484375
1690119465.716031,208896,211.7241668701172
1690119468.2957819,212992,253.26983642578125
1690119470.9444518,217088,246.7108612060547
1690119473.4094102,221184,279.2891540527344
1690119475.9518726,225280,273.5577087402344
1690119478.38584,229376,309.7448425292969
1690119481.0063634,233472,305.6153564453125
1690119483.5540504,237568,262.7557373046875
1690119486.1304317,241664,329.5494079589844
1690119488.6421344,245760,364.0158996582031
1690119491.158571,249856,338.38653564453125
1690119493.682803,253952,310.8830261230469
1690119496.2412045,258048,293.1319274902344
1690119498.772597,262144,334.93890380859375
1690119501.3109725,266240,372.4700012207031
1690119503.9134226,270336,350.0670166015625
1690119506.5496395,274432,362.9690246582031
1690119509.0851223,278528,318.9665832519531
1690119511.5663419,282624,301.6339111328125
1690119514.059885,286720,348.92218017578125
1690119516.5509214,290816,345.9359130859375
1690119519.1130972,294912,360.2182922363281
1690119521.7436383,299008,398.2308654785156
1690119524.37053,303104,351.3267822265625
1690119526.9944732,307200,428.0918884277344
1690119529.4443715,311296,435.56658935546875
1690119532.0429013,315392,388.90789794921875
1690119534.6664298,319488,426.51544189453125
1690119537.1217139,323584,470.75531005859375
1690119539.6378882,327680,492.4609069824219
1690119542.1818857,331776,451.6230163574219
1690119544.7137892,335872,444.1883850097656
1690119547.3229883,339968,534.6322021484375
1690119549.893453,344064,485.4207458496094
1690119552.4960577,348160,541.8121337890625
1690119555.0520887,352256,485.2809753417969
1690119557.6776187,356352,504.25762939453125
1690119560.263885,360448,434.57403564453125
1690119562.8452919,364544,492.2993469238281
1690119565.4767532,368640,538.9785766601562
