Wall time,Step,Value
1691236663.6319818,0,2.349151134490967
1691236666.633066,16384,0.8796113729476929
1691236669.6332805,32768,4.020476341247559
1691236672.632106,49152,6.953211784362793
1691236675.6343367,81920,5.592188358306885
1691236678.6323676,98304,9.438441276550293
1691236681.633277,114688,14.211332321166992
1691236684.632118,131072,11.088563919067383
1691236687.633093,147456,8.966828346252441
1691236690.632635,163840,8.025568962097168
1691236693.6321218,180224,14.795700073242188
1691236696.6350968,212992,14.754233360290527
1691236699.6329195,229376,13.083854675292969
1691236702.6327891,245760,21.133319854736328
1691236705.6344204,262144,12.341660499572754
1691236708.6330717,278528,19.930944442749023
1691236711.6321092,294912,29.79377555847168
1691236714.6322238,311296,25.812114715576172
1691236717.6320803,327680,29.0596923828125
1691236720.6327746,360448,33.942657470703125
1691236723.6334631,376832,42.804771423339844
1691236726.632055,393216,44.072242736816406
1691236729.6332974,409600,44.944252014160156
1691236732.6321137,425984,45.501041412353516
1691236735.6330156,442368,46.232303619384766
1691236738.632093,458752,55.01869201660156
1691236741.6329489,475136,55.02176284790039
1691236744.6321414,491520,51.80649185180664
1691236747.6321912,524288,65.9109878540039
1691236750.634349,540672,90.9788818359375
1691236753.6335988,557056,79.4828872680664
1691236756.633801,573440,74.35954284667969
1691236759.633842,589824,112.82664489746094
1691236762.6320872,606208,83.27015686035156
1691236765.6328168,622592,103.03536224365234
1691236768.633318,638976,99.71913146972656
1691236771.6321063,655360,89.63002014160156
1691236774.6320794,671744,100.10951232910156
1691236777.632077,688128,121.42028045654297
1691236780.6340106,720896,131.7988739013672
1691236783.6324275,737280,170.97889709472656
1691236786.6329603,753664,150.94166564941406
1691236789.6322007,770048,159.22215270996094
1691236792.6321592,786432,188.2874755859375
1691236795.6325827,802816,164.0540771484375
1691236798.6320825,819200,200.18304443359375
1691236801.6320658,835584,160.26112365722656
1691236804.6330314,868352,186.38955688476562
1691236807.6351335,884736,213.00177001953125
1691236810.6361415,901120,199.2978973388672
1691236813.6362116,917504,251.57200622558594
1691236816.6327899,933888,270.1238708496094
1691236819.6329339,950272,247.27291870117188
1691236822.6329935,966656,284.7562561035156
1691236825.63362,983040,334.0445861816406
1691236828.6347096,1015808,277.93218994140625
1691236831.6363807,1032192,279.6174621582031
1691236834.6382623,1048576,303.50848388671875
1691236837.637249,1064960,308.8902587890625
1691236840.6342442,1081344,265.1307373046875
1691236843.6354697,1097728,350.2937316894531
1691236846.635799,1114112,313.3833312988281
1691236849.6358953,1130496,383.1487121582031
1691236852.6333756,1146880,372.2882995605469
1691236855.6345496,1163264,405.0507507324219
1691236858.6339087,1179648,374.6534118652344
1691236861.6328006,1196032,451.36810302734375
1691236864.633134,1212416,453.81903076171875
1691236867.6338272,1245184,476.7843017578125
1691236870.6340716,1261568,407.1943359375
1691236873.6342025,1277952,542.9629516601562
1691236876.6332245,1294336,533.1257934570312
1691236879.632837,1310720,460.74127197265625
1691236882.6335907,1327104,593.9561157226562
1691236885.6335914,1343488,659.4918212890625
1691236888.6343684,1376256,539.1724853515625
1691236891.6356726,1392640,605.6795654296875
1691236894.6333268,1409024,556.2072143554688
1691236897.633142,1425408,638.6466064453125
1691236900.63368,1441792,648.3325805664062
1691236903.635422,1474560,648.5946044921875
1691236906.6351626,1490944,614.6334228515625
1691236909.635413,1507328,591.8792114257812
1691236912.6354086,1523712,712.4814453125
1691236915.6341949,1540096,724.5338745117188
1691236918.633107,1556480,795.0498657226562
1691236921.6328626,1572864,795.7723999023438
1691236924.633184,1589248,851.5298461914062
1691236927.6331894,1605632,940.9537963867188
1691236930.633673,1622016,844.4456176757812
1691236933.6335373,1654784,709.3212280273438
1691236936.634968,1671168,777.9043579101562
1691236939.6355102,1687552,962.2135009765625
1691236942.6348493,1703936,992.3973388671875
1691236945.635492,1720320,997.1204223632812
1691236948.6336222,1736704,854.389892578125
1691236951.6352224,1753088,983.0659790039062
1691236954.6332617,1769472,1019.6082763671875
1691236957.6359026,1785856,989.6583862304688
1691236960.6339533,1802240,1009.785888671875
1691236963.633384,1818624,1032.8687744140625
1691236966.6328635,1835008,1070.840087890625
1691236969.6329343,1851392,1330.702392578125
1691236972.6327324,1867776,1213.4356689453125
1691236975.633597,1884160,1040.706787109375
1691236978.6332016,1900544,1116.4864501953125
1691236981.636018,1933312,1058.0322265625
1691236984.6340833,1949696,972.252197265625
1691236987.6370592,1966080,1288.408935546875
1691236990.6368814,1982464,1095.4306640625
1691236993.6340156,1998848,1152.3228759765625
1691236996.633191,2015232,1176.3131103515625
1691236999.63395,2031616,1203.772705078125
1691237002.6341057,2048000,1259.427001953125
1691237005.6338975,2064384,1084.5147705078125
1691237008.634811,2097152,1264.3814697265625
1691237011.634897,2113536,1403.4735107421875
1691237014.6341226,2129920,1265.769775390625
1691237017.6356056,2146304,1251.5557861328125
1691237020.63562,2162688,1621.45556640625
1691237023.6332293,2179072,1222.090576171875
1691237026.6327782,2195456,1629.353515625
1691237029.6332512,2211840,1575.20654296875
1691237032.6334734,2228224,1331.0478515625
1691237035.6356714,2260992,1325.001953125
1691237038.6348925,2277376,1477.2838134765625
1691237041.634478,2293760,1684.5076904296875
1691237044.635911,2310144,1683.7135009765625
1691237047.6358867,2326528,1649.07861328125
1691237050.6338744,2342912,1581.2265625
1691237053.6346,2359296,1681.0860595703125
1691237056.6331484,2375680,1751.4581298828125
1691237059.6327891,2392064,1910.5408935546875
1691237062.6327772,2408448,2014.0709228515625
1691237065.6335688,2424832,1847.36376953125
1691237068.6331735,2441216,1754.0086669921875
1691237071.633797,2457600,1811.375732421875
1691237077.6332078,2490368,2375.73681640625
1691237080.6368074,2523136,2188.166259765625
1691237083.6375117,2539520,1538.0550537109375
1691237086.6351285,2555904,1498.183349609375
1691237089.6338263,2572288,2022.3211669921875
1691237092.6345813,2588672,2021.8653564453125
1691237095.6332946,2605056,2142.66015625
1691237098.6339073,2621440,1886.1329345703125
1691237101.6331818,2637824,1924.67529296875
1691237104.6340115,2654208,2094.075439453125
1691237107.6334083,2670592,2226.218505859375
1691237110.633309,2686976,2123.489990234375
1691237113.6332831,2703360,2014.91259765625
1691237116.63291,2719744,1843.85888671875
1691237119.6350954,2752512,1794.1253662109375
1691237122.6357071,2768896,1776.7235107421875
1691237125.636511,2785280,1910.5682373046875
1691237128.635454,2801664,2172.01416015625
1691237131.636073,2818048,2020.07080078125
1691237134.6332264,2834432,2037.9522705078125
1691237137.6328573,2850816,2273.074462890625
1691237140.6334946,2867200,2358.810791015625
1691237143.6329138,2883584,2348.12890625
1691237146.6328895,2899968,2348.69921875
1691237149.6329112,2916352,2263.0390625
1691237152.633548,2949120,2212.85546875
1691237155.6345448,2965504,2243.002685546875
1691237158.6340141,2981888,2579.60986328125
1691237161.634166,2998272,2780.297607421875
1691237164.633157,3014656,2643.491943359375
1691237167.633189,3031040,2095.72607421875
1691237170.634729,3063808,2463.811279296875
1691237173.6342165,3080192,2764.209228515625
1691237176.6334393,3096576,2504.255126953125
1691237179.6328309,3112960,2185.25439453125
1691237182.6329262,3129344,1819.587158203125
1691237185.6336262,3145728,2180.9267578125
1691237188.634219,3178496,2275.59765625
1691237191.6333244,3194880,2793.760009765625
1691237194.6337223,3211264,2452.363525390625
1691237197.633145,3227648,2306.64013671875
1691237200.6340725,3244032,2776.83837890625
1691237203.6342466,3260416,2523.605712890625
1691237206.633172,3276800,2505.094482421875
1691237209.6355524,3309568,2360.20947265625
1691237212.6365309,3325952,2311.313232421875
