Wall time,Step,Value
1691249468.3649397,16384,-0.5788118839263916
1691249471.7314935,32768,2.2876150608062744
1691249475.1299696,49152,7.00284481048584
1691249478.577796,65536,1.1001752614974976
1691249481.9299014,81920,8.549596786499023
1691249485.33725,98304,4.0937933921813965
1691249488.7373693,114688,8.389968872070312
1691249492.1250045,131072,9.559569358825684
1691249495.4845433,147456,8.94337272644043
1691249498.8708231,163840,24.99276351928711
1691249502.2907403,180224,8.522340774536133
1691249505.6566837,196608,42.058738708496094
1691249509.040234,212992,31.182767868041992
1691249512.426159,229376,26.07653045654297
1691249515.8344438,245760,30.869312286376953
1691249519.1905818,262144,33.26272964477539
1691249522.6035607,278528,26.896987915039062
1691249525.9387577,294912,33.21152114868164
1691249529.3612585,311296,22.032217025756836
1691249532.7507403,327680,16.111600875854492
1691249536.0928578,344064,37.49155807495117
1691249539.5264473,360448,41.856754302978516
1691249542.9514906,376832,27.558128356933594
1691249546.3012276,393216,42.8486442565918
1691249549.751295,409600,74.73033905029297
1691249553.0593557,425984,53.19145584106445
1691249556.4787915,442368,91.86363983154297
1691249559.859073,458752,59.11682891845703
1691249563.2742028,475136,48.400535583496094
1691249566.6943808,491520,53.810760498046875
1691249570.1445043,507904,76.06005096435547
1691249573.5491295,524288,81.6214370727539
1691249576.9425921,540672,59.90967559814453
1691249580.346491,557056,87.05203247070312
1691249583.763871,573440,60.2665901184082
1691249587.198246,589824,97.82585906982422
1691249590.584114,606208,80.62113189697266
1691249594.015454,622592,90.8900375366211
1691249597.393902,638976,117.85838317871094
1691249600.7523026,655360,156.4878387451172
1691249604.1372092,671744,87.23471069335938
1691249607.5467324,688128,130.39974975585938
1691249610.9562833,704512,107.7306137084961
1691249614.397923,720896,97.14830780029297
1691249617.7666507,737280,130.0883026123047
1691249621.1131039,753664,130.04652404785156
1691249624.5663958,770048,151.5782928466797
1691249627.9837978,786432,245.41990661621094
1691249631.3551579,802816,163.29197692871094
1691249634.7364287,819200,131.05044555664062
1691249638.1178489,835584,164.2787628173828
1691249641.5310683,851968,202.6736297607422
1691249644.9129126,868352,206.039306640625
